0,1,2,3,4,5,6,7
140.86,140.92,139.13,139.31,139.62,139.86,140.06,138.88
140.92,139.13,139.31,139.62,139.86,140.06,138.88,139.065
139.13,139.31,139.62,139.86,140.06,138.88,139.065,140.38
139.31,139.62,139.86,140.06,138.88,139.065,140.38,140.775
139.62,139.86,140.06,138.88,139.065,140.38,140.775,140.44
139.86,140.06,138.88,139.065,140.38,140.775,140.44,138.65
140.06,138.88,139.065,140.38,140.775,140.44,138.65,138.95
138.88,139.065,140.38,140.775,140.44,138.65,138.95,139.25
139.065,140.38,140.775,140.44,138.65,138.95,139.25,139.15
140.38,140.775,140.44,138.65,138.95,139.25,139.15,139.11
140.775,140.44,138.65,138.95,139.25,139.15,139.11,139.24
140.44,138.65,138.95,139.25,139.15,139.11,139.24,139.95
138.65,138.95,139.25,139.15,139.11,139.24,139.95,140.23
138.95,139.25,139.15,139.11,139.24,139.95,140.23,140.12
139.25,139.15,139.11,139.24,139.95,140.23,140.12,140.32
139.15,139.11,139.24,139.95,140.23,140.12,140.32,139.55
139.11,139.24,139.95,140.23,140.12,140.32,139.55,139.89
139.24,139.95,140.23,140.12,140.32,139.55,139.89,139.42
139.95,140.23,140.12,140.32,139.55,139.89,139.42,139.99
140.23,140.12,140.32,139.55,139.89,139.42,139.99,139.46
140.12,140.32,139.55,139.89,139.42,139.99,139.46,138.53
140.32,139.55,139.89,139.42,139.99,139.46,138.53,138.51
139.55,139.89,139.42,139.99,139.46,138.53,138.51,138.295
139.89,139.42,139.99,139.46,138.53,138.51,138.295,138.46
139.42,139.99,139.46,138.53,138.51,138.295,138.46,138.46
139.99,139.46,138.53,138.51,138.295,138.46,138.46,138.54
139.46,138.53,138.51,138.295,138.46,138.46,138.54,138.61
138.53,138.51,138.295,138.46,138.46,138.54,138.61,138.68
138.51,138.295,138.46,138.46,138.54,138.61,138.68,138.61
138.295,138.46,138.46,138.54,138.61,138.68,138.61,138.97
138.46,138.46,138.54,138.61,138.68,138.61,138.97,139.27
138.46,138.54,138.61,138.68,138.61,138.97,139.27,134.43
138.54,138.61,138.68,138.61,138.97,139.27,134.43,136.25
138.61,138.68,138.61,138.97,139.27,134.43,136.25,136.28
138.68,138.61,138.97,139.27,134.43,136.25,136.28,140.94
138.61,138.97,139.27,134.43,136.25,136.28,140.94,140.57
138.97,139.27,134.43,136.25,136.28,140.94,140.57,141.81
139.27,134.43,136.25,136.28,140.94,140.57,141.81,142.82
134.43,136.25,136.28,140.94,140.57,141.81,142.82,142.93
136.25,136.28,140.94,140.57,141.81,142.82,142.93,142.74
136.28,140.94,140.57,141.81,142.82,142.93,142.74,142.66
140.94,140.57,141.81,142.82,142.93,142.74,142.66,142.7
140.57,141.81,142.82,142.93,142.74,142.66,142.7,142.83
141.81,142.82,142.93,142.74,142.66,142.7,142.83,141.81
142.82,142.93,142.74,142.66,142.7,142.83,141.81,142.37
142.93,142.74,142.66,142.7,142.83,141.81,142.37,143.2
142.74,142.66,142.7,142.83,141.81,142.37,143.2,142.11
142.66,142.7,142.83,141.81,142.37,143.2,142.11,144.1
142.7,142.83,141.81,142.37,143.2,142.11,144.1,142.11
142.83,141.81,142.37,143.2,142.11,144.1,142.11,140.31
141.81,142.37,143.2,142.11,144.1,142.11,140.31,139.64
142.37,143.2,142.11,144.1,142.11,140.31,139.64,139.13
143.2,142.11,144.1,142.11,140.31,139.64,139.13,139.5
142.11,144.1,142.11,140.31,139.64,139.13,139.5,138.8
144.1,142.11,140.31,139.64,139.13,139.5,138.8,138.38
142.11,140.31,139.64,139.13,139.5,138.8,138.38,138.42
140.31,139.64,139.13,139.5,138.8,138.38,138.42,138.36
139.64,139.13,139.5,138.8,138.38,138.42,138.36,138.07
139.13,139.5,138.8,138.38,138.42,138.36,138.07,138.08
139.5,138.8,138.38,138.42,138.36,138.07,138.08,139.9
138.8,138.38,138.42,138.36,138.07,138.08,139.9,139.94
138.38,138.42,138.36,138.07,138.08,139.9,139.94,140.33
138.42,138.36,138.07,138.08,139.9,139.94,140.33,140.37
138.36,138.07,138.08,139.9,139.94,140.33,140.37,141.03
138.07,138.08,139.9,139.94,140.33,140.37,141.03,142.0
138.08,139.9,139.94,140.33,140.37,141.03,142.0,140.97
139.9,139.94,140.33,140.37,141.03,142.0,140.97,141.68
139.94,140.33,140.37,141.03,142.0,140.97,141.68,141.83
140.33,140.37,141.03,142.0,140.97,141.68,141.83,142.36
140.37,141.03,142.0,140.97,141.68,141.83,142.36,142.68
141.03,142.0,140.97,141.68,141.83,142.36,142.68,142.4
142.0,140.97,141.68,141.83,142.36,142.68,142.4,142.5
140.97,141.68,141.83,142.36,142.68,142.4,142.5,142.51
141.68,141.83,142.36,142.68,142.4,142.5,142.51,143.07
141.83,142.36,142.68,142.4,142.5,142.51,143.07,143.45
142.36,142.68,142.4,142.5,142.51,143.07,143.45,144.23
142.68,142.4,142.5,142.51,143.07,143.45,144.23,144.38
142.4,142.5,142.51,143.07,143.45,144.23,144.38,144.23
142.5,142.51,143.07,143.45,144.23,144.38,144.23,144.74
142.51,143.07,143.45,144.23,144.38,144.23,144.74,145.41
143.07,143.45,144.23,144.38,144.23,144.74,145.41,145.57
143.45,144.23,144.38,144.23,144.74,145.41,145.57,145.09
144.23,144.38,144.23,144.74,145.41,145.57,145.09,144.02
144.38,144.23,144.74,145.41,145.57,145.09,144.02,144.73
144.23,144.74,145.41,145.57,145.09,144.02,144.73,145.33
144.74,145.41,145.57,145.09,144.02,144.73,145.33,142.49
145.41,145.57,145.09,144.02,144.73,145.33,142.49,143.79
145.57,145.09,144.02,144.73,145.33,142.49,143.79,144.45
145.09,144.02,144.73,145.33,142.49,143.79,144.45,144.67
144.02,144.73,145.33,142.49,143.79,144.45,144.67,144.48
144.73,145.33,142.49,143.79,144.45,144.67,144.48,144.88
145.33,142.49,143.79,144.45,144.67,144.48,144.88,143.02
142.49,143.79,144.45,144.67,144.48,144.88,143.02,144.41
143.79,144.45,144.67,144.48,144.88,143.02,144.41,143.22
144.45,144.67,144.48,144.88,143.02,144.41,143.22,142.52
144.67,144.48,144.88,143.02,144.41,143.22,142.52,141.82
144.48,144.88,143.02,144.41,143.22,142.52,141.82,143.43
144.88,143.02,144.41,143.22,142.52,141.82,143.43,143.6
143.02,144.41,143.22,142.52,141.82,143.43,143.6,143.93
144.41,143.22,142.52,141.82,143.43,143.6,143.93,143.07
143.22,142.52,141.82,143.43,143.6,143.93,143.07,142.81
142.52,141.82,143.43,143.6,143.93,143.07,142.81,142.95
141.82,143.43,143.6,143.93,143.07,142.81,142.95,143.9
143.43,143.6,143.93,143.07,142.81,142.95,143.9,143.93
143.6,143.93,143.07,142.81,142.95,143.9,143.93,143.76
143.93,143.07,142.81,142.95,143.9,143.93,143.76,143.3
143.07,142.81,142.95,143.9,143.93,143.76,143.3,143.04
142.81,142.95,143.9,143.93,143.76,143.3,143.04,142.82
142.95,143.9,143.93,143.76,143.3,143.04,142.82,143.0
143.9,143.93,143.76,143.3,143.04,142.82,143.0,143.83
143.93,143.76,143.3,143.04,142.82,143.0,143.83,143.71
143.76,143.3,143.04,142.82,143.0,143.83,143.71,142.51
143.3,143.04,142.82,143.0,143.83,143.71,142.51,144.63
143.04,142.82,143.0,143.83,143.71,142.51,144.63,145.69
142.82,143.0,143.83,143.71,142.51,144.63,145.69,145.38
143.0,143.83,143.71,142.51,144.63,145.69,145.38,144.63
143.83,143.71,142.51,144.63,145.69,145.38,144.63,143.57
143.71,142.51,144.63,145.69,145.38,144.63,143.57,143.3
142.51,144.63,145.69,145.38,144.63,143.57,143.3,143.33
144.63,145.69,145.38,144.63,143.57,143.3,143.33,143.35
145.69,145.38,144.63,143.57,143.3,143.33,143.35,142.83
145.38,144.63,143.57,143.3,143.33,143.35,142.83,142.32
144.63,143.57,143.3,143.33,143.35,142.83,142.32,142.72
143.57,143.3,143.33,143.35,142.83,142.32,142.72,142.15
143.3,143.33,143.35,142.83,142.32,142.72,142.15,142.17
143.33,143.35,142.83,142.32,142.72,142.15,142.17,142.03
143.35,142.83,142.32,142.72,142.15,142.17,142.03,141.88
142.83,142.32,142.72,142.15,142.17,142.03,141.88,142.29
142.32,142.72,142.15,142.17,142.03,141.88,142.29,144.89
142.72,142.15,142.17,142.03,141.88,142.29,144.89,144.1
142.15,142.17,142.03,141.88,142.29,144.89,144.1,145.59
142.17,142.03,141.88,142.29,144.89,144.1,145.59,145.77
142.03,141.88,142.29,144.89,144.1,145.59,145.77,146.24
141.88,142.29,144.89,144.1,145.59,145.77,146.24,146.645
142.29,144.89,144.1,145.59,145.77,146.24,146.645,147.27
144.89,144.1,145.59,145.77,146.24,146.645,147.27,147.54
144.1,145.59,145.77,146.24,146.645,147.27,147.54,147.59
145.59,145.77,146.24,146.645,147.27,147.54,147.59,147.57
145.77,146.24,146.645,147.27,147.54,147.59,147.57,147.58
146.24,146.645,147.27,147.54,147.59,147.57,147.58,146.06
146.645,147.27,147.54,147.59,147.57,147.58,146.06,146.65
147.27,147.54,147.59,147.57,147.58,146.06,146.65,147.26
147.54,147.59,147.57,147.58,146.06,146.65,147.26,147.83
147.59,147.57,147.58,146.06,146.65,147.26,147.83,147.24
147.57,147.58,146.06,146.65,147.26,147.83,147.24,148.28
147.58,146.06,146.65,147.26,147.83,147.24,148.28,147.69
146.06,146.65,147.26,147.83,147.24,148.28,147.69,148.475
146.65,147.26,147.83,147.24,148.28,147.69,148.475,148.495
147.26,147.83,147.24,148.28,147.69,148.475,148.495,148.55
147.83,147.24,148.28,147.69,148.475,148.495,148.55,149.785
147.24,148.28,147.69,148.475,148.495,148.55,149.785,149.56
148.28,147.69,148.475,148.495,148.55,149.785,149.56,149.35
147.69,148.475,148.495,148.55,149.785,149.56,149.35,149.48
148.475,148.495,148.55,149.785,149.56,149.35,149.48,149.54
148.495,148.55,149.785,149.56,149.35,149.48,149.54,149.59
148.55,149.785,149.56,149.35,149.48,149.54,149.59,149.8
149.785,149.56,149.35,149.48,149.54,149.59,149.8,149.61
149.56,149.35,149.48,149.54,149.59,149.8,149.61,149.2
149.35,149.48,149.54,149.59,149.8,149.61,149.2,148.82
149.48,149.54,149.59,149.8,149.61,149.2,148.82,149.25
149.54,149.59,149.8,149.61,149.2,148.82,149.25,151.36
149.59,149.8,149.61,149.2,148.82,149.25,151.36,150.92
149.8,149.61,149.2,148.82,149.25,151.36,150.92,151.68
149.61,149.2,148.82,149.25,151.36,150.92,151.68,151.56
149.2,148.82,149.25,151.36,150.92,151.68,151.56,151.44
148.82,149.25,151.36,150.92,151.68,151.56,151.44,151.78
149.25,151.36,150.92,151.68,151.56,151.44,151.78,152.39
151.36,150.92,151.68,151.56,151.44,151.78,152.39,151.17
150.92,151.68,151.56,151.44,151.78,152.39,151.17,150.5
151.68,151.56,151.44,151.78,152.39,151.17,150.5,150.85
151.56,151.44,151.78,152.39,151.17,150.5,150.85,150.9
151.44,151.78,152.39,151.17,150.5,150.85,150.9,151.47
151.78,152.39,151.17,150.5,150.85,150.9,151.47,150.86
152.39,151.17,150.5,150.85,150.9,151.47,150.86,151.27
151.17,150.5,150.85,150.9,151.47,150.86,151.27,151.1
150.5,150.85,150.9,151.47,150.86,151.27,151.1,150.71
150.85,150.9,151.47,150.86,151.27,151.1,150.71,149.62
150.9,151.47,150.86,151.27,151.1,150.71,149.62,150.48
151.47,150.86,151.27,151.1,150.71,149.62,150.48,151.56
150.86,151.27,151.1,150.71,149.62,150.48,151.56,150.58
151.27,151.1,150.71,149.62,150.48,151.56,150.58,149.455
151.1,150.71,149.62,150.48,151.56,150.58,149.455,148.81
150.71,149.62,150.48,151.56,150.58,149.455,148.81,149.31
149.62,150.48,151.56,150.58,149.455,148.81,149.31,149.88
150.48,151.56,150.58,149.455,148.81,149.31,149.88,149.2
151.56,150.58,149.455,148.81,149.31,149.88,149.2,149.2
150.58,149.455,148.81,149.31,149.88,149.2,149.2,149.8
149.455,148.81,149.31,149.88,149.2,149.2,149.8,148.8
148.81,149.31,149.88,149.2,149.2,149.8,148.8,148.32
149.31,149.88,149.2,149.2,149.8,148.8,148.32,148.17
149.88,149.2,149.2,149.8,148.8,148.32,148.17,147.97
149.2,149.2,149.8,148.8,148.32,148.17,147.97,148.59
149.2,149.8,148.8,148.32,148.17,147.97,148.59,146.33
149.8,148.8,148.32,148.17,147.97,148.59,146.33,146.53
148.8,148.32,148.17,147.97,148.59,146.33,146.53,146.14
148.32,148.17,147.97,148.59,146.33,146.53,146.14,145.29
148.17,147.97,148.59,146.33,146.53,146.14,145.29,144.66
147.97,148.59,146.33,146.53,146.14,145.29,144.66,144.51
148.59,146.33,146.53,146.14,145.29,144.66,144.51,145.0
146.33,146.53,146.14,145.29,144.66,144.51,145.0,143.2
146.53,146.14,145.29,144.66,144.51,145.0,143.2,145.85
146.14,145.29,144.66,144.51,145.0,143.2,145.85,145.2
145.29,144.66,144.51,145.0,143.2,145.85,145.2,145.2
144.66,144.51,145.0,143.2,145.85,145.2,145.2,146.34
144.51,145.0,143.2,145.85,145.2,145.2,146.34,146.11
145.0,143.2,145.85,145.2,145.2,146.34,146.11,145.9
143.2,145.85,145.2,145.2,146.34,146.11,145.9,145.67
145.85,145.2,145.2,146.34,146.11,145.9,145.67,145.0
145.2,145.2,146.34,146.11,145.9,145.67,145.0,151.29
145.2,146.34,146.11,145.9,145.67,145.0,151.29,155.74
146.34,146.11,145.9,145.67,145.0,151.29,155.74,155.07
146.11,145.9,145.67,145.0,151.29,155.74,155.07,156.74
145.9,145.67,145.0,151.29,155.74,155.07,156.74,156.45
145.67,145.0,151.29,155.74,155.07,156.74,156.45,156.125
145.0,151.29,155.74,155.07,156.74,156.45,156.125,155.71
151.29,155.74,155.07,156.74,156.45,156.125,155.71,156.3
155.74,155.07,156.74,156.45,156.125,155.71,156.3,155.92
155.07,156.74,156.45,156.125,155.71,156.3,155.92,155.8
156.74,156.45,156.125,155.71,156.3,155.92,155.8,155.83
156.45,156.125,155.71,156.3,155.92,155.8,155.83,154.68
156.125,155.71,156.3,155.92,155.8,155.83,154.68,154.78
155.71,156.3,155.92,155.8,155.83,154.68,154.78,154.8
156.3,155.92,155.8,155.83,154.68,154.78,154.8,154.61
155.92,155.8,155.83,154.68,154.78,154.8,154.61,153.79
155.8,155.83,154.68,154.78,154.8,154.61,153.79,153.01
155.83,154.68,154.78,154.8,154.61,153.79,153.01,152.69
154.68,154.78,154.8,154.61,153.79,153.01,152.69,153.28
154.78,154.8,154.61,153.79,153.01,152.69,153.28,153.59
154.8,154.61,153.79,153.01,152.69,153.28,153.59,153.73
154.61,153.79,153.01,152.69,153.28,153.59,153.73,153.6
153.79,153.01,152.69,153.28,153.59,153.73,153.6,153.45
153.01,152.69,153.28,153.59,153.73,153.6,153.45,153.4
152.69,153.28,153.59,153.73,153.6,153.45,153.4,153.22
153.28,153.59,153.73,153.6,153.45,153.4,153.22,153.3
153.59,153.73,153.6,153.45,153.4,153.22,153.3,153.46
153.73,153.6,153.45,153.4,153.22,153.3,153.46,154.55
153.6,153.45,153.4,153.22,153.3,153.46,154.55,154.8
153.45,153.4,153.22,153.3,153.46,154.55,154.8,155.0
153.4,153.22,153.3,153.46,154.55,154.8,155.0,154.94
153.22,153.3,153.46,154.55,154.8,155.0,154.94,155.57
153.3,153.46,154.55,154.8,155.0,154.94,155.57,152.84
153.46,154.55,154.8,155.0,154.94,155.57,152.84,150.05
154.55,154.8,155.0,154.94,155.57,152.84,150.05,150.06
154.8,155.0,154.94,155.57,152.84,150.05,150.06,150.05
155.0,154.94,155.57,152.84,150.05,150.06,150.05,150.11
154.94,155.57,152.84,150.05,150.06,150.05,150.11,150.97
155.57,152.84,150.05,150.06,150.05,150.11,150.97,150.57
152.84,150.05,150.06,150.05,150.11,150.97,150.57,150.32
150.05,150.06,150.05,150.11,150.97,150.57,150.32,150.31
150.06,150.05,150.11,150.97,150.57,150.32,150.31,150.46
150.05,150.11,150.97,150.57,150.32,150.31,150.46,150.48
150.11,150.97,150.57,150.32,150.31,150.46,150.48,150.6
150.97,150.57,150.32,150.31,150.46,150.48,150.6,150.38
150.57,150.32,150.31,150.46,150.48,150.6,150.38,149.8
150.32,150.31,150.46,150.48,150.6,150.38,149.8,149.38
150.31,150.46,150.48,150.6,150.38,149.8,149.38,148.87
150.46,150.48,150.6,150.38,149.8,149.38,148.87,148.68
150.48,150.6,150.38,149.8,149.38,148.87,148.68,149.3
150.6,150.38,149.8,149.38,148.87,148.68,149.3,148.92
150.38,149.8,149.38,148.87,148.68,149.3,148.92,149.21
149.8,149.38,148.87,148.68,149.3,148.92,149.21,149.04
149.38,148.87,148.68,149.3,148.92,149.21,149.04,147.76
148.87,148.68,149.3,148.92,149.21,149.04,147.76,145.01
148.68,149.3,148.92,149.21,149.04,147.76,145.01,144.5
149.3,148.92,149.21,149.04,147.76,145.01,144.5,144.52
148.92,149.21,149.04,147.76,145.01,144.5,144.52,144.25
149.21,149.04,147.76,145.01,144.5,144.52,144.25,144.1
149.04,147.76,145.01,144.5,144.52,144.25,144.1,144.0
147.76,145.01,144.5,144.52,144.25,144.1,144.0,143.99
145.01,144.5,144.52,144.25,144.1,144.0,143.99,143.53
144.5,144.52,144.25,144.1,144.0,143.99,143.53,142.75
144.52,144.25,144.1,144.0,143.99,143.53,142.75,141.92
144.25,144.1,144.0,143.99,143.53,142.75,141.92,139.68
144.1,144.0,143.99,143.53,142.75,141.92,139.68,141.05
144.0,143.99,143.53,142.75,141.92,139.68,141.05,139.49
143.99,143.53,142.75,141.92,139.68,141.05,139.49,140.65
143.53,142.75,141.92,139.68,141.05,139.49,140.65,139.53
142.75,141.92,139.68,141.05,139.49,140.65,139.53,140.24
141.92,139.68,141.05,139.49,140.65,139.53,140.24,138.88
139.68,141.05,139.49,140.65,139.53,140.24,138.88,139.12
141.05,139.49,140.65,139.53,140.24,138.88,139.12,137.91
139.49,140.65,139.53,140.24,138.88,139.12,137.91,137.92
140.65,139.53,140.24,138.88,139.12,137.91,137.92,137.73
139.53,140.24,138.88,139.12,137.91,137.92,137.73,139.0
140.24,138.88,139.12,137.91,137.92,137.73,139.0,139.47
138.88,139.12,137.91,137.92,137.73,139.0,139.47,139.87
139.12,137.91,137.92,137.73,139.0,139.47,139.87,140.27
137.91,137.92,137.73,139.0,139.47,139.87,140.27,141.67
137.92,137.73,139.0,139.47,139.87,140.27,141.67,138.91
137.73,139.0,139.47,139.87,140.27,141.67,138.91,138.2
139.0,139.47,139.87,140.27,141.67,138.91,138.2,135.03
139.47,139.87,140.27,141.67,138.91,138.2,135.03,134.82
139.87,140.27,141.67,138.91,138.2,135.03,134.82,134.87
140.27,141.67,138.91,138.2,135.03,134.82,134.87,136.76
141.67,138.91,138.2,135.03,134.82,134.87,136.76,138.39
138.91,138.2,135.03,134.82,134.87,136.76,138.39,138.23
138.2,135.03,134.82,134.87,136.76,138.39,138.23,138.15
135.03,134.82,134.87,136.76,138.39,138.23,138.15,138.22
134.82,134.87,136.76,138.39,138.23,138.15,138.22,138.1
134.87,136.76,138.39,138.23,138.15,138.22,138.1,136.8
136.76,138.39,138.23,138.15,138.22,138.1,136.8,136.89
138.39,138.23,138.15,138.22,138.1,136.8,136.89,136.3
138.23,138.15,138.22,138.1,136.8,136.89,136.3,136.14
138.15,138.22,138.1,136.8,136.89,136.3,136.14,136.4
138.22,138.1,136.8,136.89,136.3,136.14,136.4,136.275
138.1,136.8,136.89,136.3,136.14,136.4,136.275,136.99
136.8,136.89,136.3,136.14,136.4,136.275,136.99,136.42
136.89,136.3,136.14,136.4,136.275,136.99,136.42,137.3
136.3,136.14,136.4,136.275,136.99,136.42,137.3,137.35
136.14,136.4,136.275,136.99,136.42,137.3,137.35,138.17
136.4,136.275,136.99,136.42,137.3,137.35,138.17,138.95
136.275,136.99,136.42,137.3,137.35,138.17,138.95,138.95
136.99,136.42,137.3,137.35,138.17,138.95,138.95,138.88
136.42,137.3,137.35,138.17,138.95,138.95,138.88,139.04
137.3,137.35,138.17,138.95,138.95,138.88,139.04,139.07
137.35,138.17,138.95,138.95,138.88,139.04,139.07,139.4
138.17,138.95,138.95,138.88,139.04,139.07,139.4,139.2
138.95,138.95,138.88,139.04,139.07,139.4,139.2,139.75
138.95,138.88,139.04,139.07,139.4,139.2,139.75,139.74
138.88,139.04,139.07,139.4,139.2,139.75,139.74,139.94
139.04,139.07,139.4,139.2,139.75,139.74,139.94,139.16
139.07,139.4,139.2,139.75,139.74,139.94,139.16,139.49
139.4,139.2,139.75,139.74,139.94,139.16,139.49,140.87
139.2,139.75,139.74,139.94,139.16,139.49,140.87,141.12
139.75,139.74,139.94,139.16,139.49,140.87,141.12,138.77
139.74,139.94,139.16,139.49,140.87,141.12,138.77,138.62
139.94,139.16,139.49,140.87,141.12,138.77,138.62,139.51
139.16,139.49,140.87,141.12,138.77,138.62,139.51,139.52
139.49,140.87,141.12,138.77,138.62,139.51,139.52,139.59
140.87,141.12,138.77,138.62,139.51,139.52,139.59,139.83
141.12,138.77,138.62,139.51,139.52,139.59,139.83,139.65
138.77,138.62,139.51,139.52,139.59,139.83,139.65,138.4
138.62,139.51,139.52,139.59,139.83,139.65,138.4,139.07
139.51,139.52,139.59,139.83,139.65,138.4,139.07,139.0
139.52,139.59,139.83,139.65,138.4,139.07,139.0,139.4
139.59,139.83,139.65,138.4,139.07,139.0,139.4,138.54
139.83,139.65,138.4,139.07,139.0,139.4,138.54,137.27
139.65,138.4,139.07,139.0,139.4,138.54,137.27,136.49
138.4,139.07,139.0,139.4,138.54,137.27,136.49,136.61
139.07,139.0,139.4,138.54,137.27,136.49,136.61,136.35
139.0,139.4,138.54,137.27,136.49,136.61,136.35,135.22
139.4,138.54,137.27,136.49,136.61,136.35,135.22,134.78
138.54,137.27,136.49,136.61,136.35,135.22,134.78,134.87
137.27,136.49,136.61,136.35,135.22,134.78,134.87,134.91
136.49,136.61,136.35,135.22,134.78,134.87,134.91,134.8
136.61,136.35,135.22,134.78,134.87,134.91,134.8,135.05
136.35,135.22,134.78,134.87,134.91,134.8,135.05,135.26
135.22,134.78,134.87,134.91,134.8,135.05,135.26,135.52
134.78,134.87,134.91,134.8,135.05,135.26,135.52,135.98
134.87,134.91,134.8,135.05,135.26,135.52,135.98,136.0
134.91,134.8,135.05,135.26,135.52,135.98,136.0,135.74
134.8,135.05,135.26,135.52,135.98,136.0,135.74,140.13
135.05,135.26,135.52,135.98,136.0,135.74,140.13,143.28
135.26,135.52,135.98,136.0,135.74,140.13,143.28,143.21
135.52,135.98,136.0,135.74,140.13,143.28,143.21,143.12
135.98,136.0,135.74,140.13,143.28,143.21,143.12,142.86
136.0,135.74,140.13,143.28,143.21,143.12,142.86,143.865
135.74,140.13,143.28,143.21,143.12,142.86,143.865,144.55
140.13,143.28,143.21,143.12,142.86,143.865,144.55,146.8
143.28,143.21,143.12,142.86,143.865,144.55,146.8,147.29
143.21,143.12,142.86,143.865,144.55,146.8,147.29,147.15
143.12,142.86,143.865,144.55,146.8,147.29,147.15,147.3
142.86,143.865,144.55,146.8,147.29,147.15,147.3,147.2
143.865,144.55,146.8,147.29,147.15,147.3,147.2,147.97
144.55,146.8,147.29,147.15,147.3,147.2,147.97,147.52
146.8,147.29,147.15,147.3,147.2,147.97,147.52,147.39
147.29,147.15,147.3,147.2,147.97,147.52,147.39,147.43
147.15,147.3,147.2,147.97,147.52,147.39,147.43,147.26
147.3,147.2,147.97,147.52,147.39,147.43,147.26,145.44
147.2,147.97,147.52,147.39,147.43,147.26,145.44,148.115
147.97,147.52,147.39,147.43,147.26,145.44,148.115,147.38
147.52,147.39,147.43,147.26,145.44,148.115,147.38,148.25
147.39,147.43,147.26,145.44,148.115,147.38,148.25,149.6
147.43,147.26,145.44,148.115,147.38,148.25,149.6,149.98
147.26,145.44,148.115,147.38,148.25,149.6,149.98,149.7
145.44,148.115,147.38,148.25,149.6,149.98,149.7,149.42
148.115,147.38,148.25,149.6,149.98,149.7,149.42,149.43
147.38,148.25,149.6,149.98,149.7,149.42,149.43,149.37
148.25,149.6,149.98,149.7,149.42,149.43,149.37,149.44
149.6,149.98,149.7,149.42,149.43,149.37,149.44,148.4
149.98,149.7,149.42,149.43,149.37,149.44,148.4,148.36
149.7,149.42,149.43,149.37,149.44,148.4,148.36,148.3
149.42,149.43,149.37,149.44,148.4,148.36,148.3,148.82
149.43,149.37,149.44,148.4,148.36,148.3,148.82,148.55
149.37,149.44,148.4,148.36,148.3,148.82,148.55,147.91
149.44,148.4,148.36,148.3,148.82,148.55,147.91,148.24
148.4,148.36,148.3,148.82,148.55,147.91,148.24,148.43
148.36,148.3,148.82,148.55,147.91,148.24,148.43,148.83
148.3,148.82,148.55,147.91,148.24,148.43,148.83,150.18
148.82,148.55,147.91,148.24,148.43,148.83,150.18,149.55
148.55,147.91,148.24,148.43,148.83,150.18,149.55,148.37
147.91,148.24,148.43,148.83,150.18,149.55,148.37,148.54
148.24,148.43,148.83,150.18,149.55,148.37,148.54,148.52
148.43,148.83,150.18,149.55,148.37,148.54,148.52,148.83
148.83,150.18,149.55,148.37,148.54,148.52,148.83,148.9
150.18,149.55,148.37,148.54,148.52,148.83,148.9,150.0
149.55,148.37,148.54,148.52,148.83,148.9,150.0,150.14
148.37,148.54,148.52,148.83,148.9,150.0,150.14,149.94
148.54,148.52,148.83,148.9,150.0,150.14,149.94,150.25
148.52,148.83,148.9,150.0,150.14,149.94,150.25,152.37
148.83,148.9,150.0,150.14,149.94,150.25,152.37,152.635
148.9,150.0,150.14,149.94,150.25,152.37,152.635,152.49
150.0,150.14,149.94,150.25,152.37,152.635,152.49,152.725
150.14,149.94,150.25,152.37,152.635,152.49,152.725,151.42
149.94,150.25,152.37,152.635,152.49,152.725,151.42,149.48
150.25,152.37,152.635,152.49,152.725,151.42,149.48,150.49
152.37,152.635,152.49,152.725,151.42,149.48,150.49,150.07
152.635,152.49,152.725,151.42,149.48,150.49,150.07,150.07
152.49,152.725,151.42,149.48,150.49,150.07,150.07,149.9
152.725,151.42,149.48,150.49,150.07,150.07,149.9,150.03
151.42,149.48,150.49,150.07,150.07,149.9,150.03,149.7
149.48,150.49,150.07,150.07,149.9,150.03,149.7,150.09
150.49,150.07,150.07,149.9,150.03,149.7,150.09,150.1
150.07,150.07,149.9,150.03,149.7,150.09,150.1,149.81
150.07,149.9,150.03,149.7,150.09,150.1,149.81,150.09
149.9,150.03,149.7,150.09,150.1,149.81,150.09,149.05
150.03,149.7,150.09,150.1,149.81,150.09,149.05,148.26
149.7,150.09,150.1,149.81,150.09,149.05,148.26,147.735
150.09,150.1,149.81,150.09,149.05,148.26,147.735,148.43
150.1,149.81,150.09,149.05,148.26,147.735,148.43,148.75
149.81,150.09,149.05,148.26,147.735,148.43,148.75,148.61
150.09,149.05,148.26,147.735,148.43,148.75,148.61,149.04
149.05,148.26,147.735,148.43,148.75,148.61,149.04,148.78
148.26,147.735,148.43,148.75,148.61,149.04,148.78,148.79
147.735,148.43,148.75,148.61,149.04,148.78,148.79,148.85
148.43,148.75,148.61,149.04,148.78,148.79,148.85,149.17
148.75,148.61,149.04,148.78,148.79,148.85,149.17,148.98
148.61,149.04,148.78,148.79,148.85,149.17,148.98,148.34
149.04,148.78,148.79,148.85,149.17,148.98,148.34,147.75
148.78,148.79,148.85,149.17,148.98,148.34,147.75,147.8
148.79,148.85,149.17,148.98,148.34,147.75,147.8,147.0
148.85,149.17,148.98,148.34,147.75,147.8,147.0,145.86
149.17,148.98,148.34,147.75,147.8,147.0,145.86,147.49
148.98,148.34,147.75,147.8,147.0,145.86,147.49,148.15
148.34,147.75,147.8,147.0,145.86,147.49,148.15,149.99
147.75,147.8,147.0,145.86,147.49,148.15,149.99,151.16
147.8,147.0,145.86,147.49,148.15,149.99,151.16,151.085
